Filename 	 swathNumber 	 targetMz 	 scansPerSwath 	 AvgMzRange 	 SwathProportionOfTotalTIC 	 swDensityAverage 	 swDensityIQR 	 swAvgProportionSinglyCharged 
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	30	1137	2277	25	0.01073069	4067	4225	0.059623862
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	31	1162	2277	25	0.011937933	4159	4285	0.060271888
olgas_K121026_032_SW_Wayne_BCG_d20-48h.wiff.scan	32	1187	2277	25	0.009750376	3789	3918	0.057789725
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	1	412.5	2277	25	0.030310069	3404	4712	0.075008743
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	2	437	2277	25	0.033723198	3980	5023	0.07672646
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	3	462	2277	25	0.037693121	4383	4915	0.075609306
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	4	487	2277	25	0.040905043	4779	4421	0.076672349
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	5	512	2277	25	0.042391725	5042	3979	0.0770293
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	6	537	2277	25	0.042832526	5433	3191	0.077644356
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	7	562	2277	25	0.045754253	5768	3421	0.077957054
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	8	587	2277	25	0.045179118	6062	2971	0.078201648
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	9	612	2277	25	0.04247315	6222	2723	0.07820444
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	10	637	2277	25	0.044998701	6369	2463	0.077880477
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	11	662	2277	25	0.043744547	6520	2737	0.077521001
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	12	687	2277	25	0.04420224	6650	2746	0.07643994
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	13	712	2277	25	0.044629409	6750	2510	0.075953588
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	14	737	2277	25	0.041530142	6817	2403	0.075990206
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	15	762	2277	25	0.040437663	6819	2873	0.074512838
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	16	787	2277	25	0.040274774	6777	2889	0.074180608
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	17	812	2277	25	0.035500319	6639	3399	0.073743674
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	18	837	2277	25	0.03405655	6526	3833	0.07265282
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	19	862	2277	25	0.030552233	6508	3542	0.072036373
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	20	887	2277	25	0.031759358	6413	3513	0.07125264
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	21	912	2277	25	0.026937814	6336	4005	0.071035007
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	22	937	2277	25	0.026899448	6255	4051	0.070003019
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	23	962	2277	25	0.024106086	6033	4311	0.069095636
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	24	987	2277	25	0.021099146	5822	4420	0.068906533
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	25	1012	2277	25	0.018126322	5586	4489	0.067412882
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	26	1037	2277	25	0.016762054	5478	4331	0.067203238
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	27	1062	2277	25	0.014484765	5208	3990	0.066581868
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	28	1087	2277	25	0.013946374	5044	4057	0.065105609
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	29	1112	2277	25	0.012956063	4878	3914	0.064467429
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	30	1137	2277	25	0.010973315	4577	3947	0.062757942
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	31	1162	2277	25	0.011132689	4588	4058	0.062736329
olgas_K121026_033_SW_Wayne_BCG_d00.wiff.scan	32	1187	2277	25	0.009627788	4292	3800	0.061360734
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	1	412.5	2277	25	0.027351186	3305	4741	0.074142865
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	2	437	2277	25	0.031147162	3949	5202	0.075731889
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	3	462	2277	25	0.034627795	4361	4908	0.075656748
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	4	487	2277	25	0.037211699	4791	4233	0.07730801
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	5	512	2277	25	0.038067203	5032	3510	0.077581808
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	6	537	2277	25	0.03909795	5515	2683	0.078783137
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	7	562	2277	25	0.043828229	5886	3032	0.078912555
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	8	587	2277	25	0.044897902	6273	2059	0.079253744
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	9	612	2277	25	0.042039072	6417	2034	0.078965947
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	10	637	2277	25	0.043914906	6516	2220	0.078155059
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	11	662	2277	25	0.043834512	6671	2145	0.077637708
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	12	687	2277	25	0.042246671	6774	2411	0.076606962
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	13	712	2277	25	0.043090023	6823	2549	0.076086872
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	14	737	2277	25	0.042627711	6883	2934	0.075311018
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	15	762	2277	25	0.040057995	6874	3338	0.074175718
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	16	787	2277	25	0.041919427	6834	3348	0.073569335
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	17	812	2277	25	0.036343744	6724	3664	0.073170922
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	18	837	2277	25	0.03558649	6607	3908	0.07191986
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	19	862	2277	25	0.033195322	6587	3645	0.071408264
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	20	887	2277	25	0.036281569	6494	3665	0.070162474
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	21	912	2277	25	0.028946765	6435	4303	0.069895764
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	22	937	2277	25	0.028497735	6308	4607	0.068692941
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	23	962	2277	25	0.027157592	6124	4978	0.067761694
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	24	987	2277	25	0.021728343	5940	4976	0.06784325
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	25	1012	2277	25	0.019404462	5720	5041	0.0667331
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	26	1037	2277	25	0.017582188	5632	5026	0.066485055
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	27	1062	2277	25	0.014746371	5325	4521	0.065486763
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	28	1087	2277	25	0.015476562	5165	4838	0.064051956
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	29	1112	2277	25	0.014313425	5055	4518	0.064052678
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	30	1137	2277	25	0.011525647	4710	4637	0.062425332
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	31	1162	2277	25	0.012967794	4845	4787	0.062806027
olgas_K121026_034_SW_Wayne_BCG_d05.wiff.scan	32	1187	2277	25	0.01028655	4474	4515	0.060591398
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	1	412.5	2277	25	0.028273163	3331	4647	0.074774571
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	2	437	2277	25	0.032565493	3982	5116	0.076120624
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	3	462	2277	25	0.03673412	4395	4781	0.076349643
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	4	487	2277	25	0.039505288	4801	4083	0.077908683
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	5	512	2277	25	0.040664964	5032	3422	0.078088069
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	6	537	2277	25	0.04136897	5459	2717	0.078667198
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	7	562	2277	25	0.045778269	5798	3068	0.078784153
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	8	587	2277	25	0.047058441	6149	2255	0.079193318
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	9	612	2277	25	0.043376685	6293	2164	0.078843816
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	10	637	2277	25	0.044847782	6381	2289	0.078295003
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	11	662	2277	25	0.043429945	6539	2391	0.077482756
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	12	687	2277	25	0.042329927	6620	2633	0.076746534
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	13	712	2277	25	0.042667977	6664	2571	0.076355463
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	14	737	2277	25	0.041775496	6745	2977	0.075804319
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	15	762	2277	25	0.03966966	6732	3320	0.074264358
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	16	787	2277	25	0.041650655	6695	3289	0.073828524
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	17	812	2277	25	0.035730031	6572	3611	0.07311882
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	18	837	2277	25	0.034744156	6438	3869	0.071690322
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	19	862	2277	25	0.031998965	6410	3711	0.071386329
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	20	887	2277	25	0.03339977	6304	3913	0.07034059
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	21	912	2277	25	0.027211504	6216	4289	0.069828495
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	22	937	2277	25	0.027205557	6094	4533	0.068287526
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	23	962	2277	25	0.025931357	5915	4956	0.067362948
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	24	987	2277	25	0.020839989	5704	5029	0.067251106
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	25	1012	2277	25	0.018605772	5473	5108	0.06593714
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	26	1037	2277	25	0.016887134	5381	4941	0.065655325
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	27	1062	2277	25	0.014021738	5033	4508	0.064678305
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	28	1087	2277	25	0.015034247	4895	4728	0.063354651
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	29	1112	2277	25	0.013741657	4761	4332	0.062774283
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	30	1137	2277	25	0.010881607	4395	4456	0.060867328
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	31	1162	2277	25	0.012244634	4546	4680	0.061281459
olgas_K121026_035_SW_Wayne_BCG_d10.wiff.scan	32	1187	2277	25	0.009825044	4148	4217	0.059112707
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	1	412.5	2277	25	0.029473135	3365	4445	0.076029438
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	2	437	2277	25	0.033954001	4033	4917	0.07769191
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	3	462	2277	25	0.038857633	4449	4659	0.077309403
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	4	487	2277	25	0.04204638	4862	4135	0.077760502
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	5	512	2277	25	0.043352174	5080	3716	0.07809346
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	6	537	2277	25	0.043680337	5395	2894	0.07809005
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	7	562	2277	25	0.048129586	5688	3267	0.078110347
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	8	587	2277	25	0.050385085	6028	2808	0.078373804
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	9	612	2277	25	0.045129287	6134	2784	0.078317433
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	10	637	2277	25	0.046526709	6214	2625	0.078286633
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	11	662	2277	25	0.042788818	6360	3014	0.077912718
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	12	687	2277	25	0.04277738	6439	3036	0.077033424
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	13	712	2277	25	0.04369621	6471	2980	0.077226811
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	14	737	2277	25	0.041508767	6621	2741	0.077060152
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	15	762	2277	25	0.03991573	6603	3048	0.075121836
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	16	787	2277	25	0.041123596	6565	3123	0.074188382
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	17	812	2277	25	0.035053697	6429	3478	0.073844298
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	18	837	2277	25	0.034197128	6283	3828	0.072690098
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	19	862	2277	25	0.030285924	6259	3601	0.072459479
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	20	887	2277	25	0.029003533	6112	3858	0.071661781
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	21	912	2277	25	0.025264077	5996	4033	0.070828008
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	22	937	2277	25	0.025084574	5842	4241	0.06994419
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	23	962	2277	25	0.023597734	5756	4443	0.068717302
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	24	987	2277	25	0.019576096	5493	4615	0.068265654
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	25	1012	2277	25	0.017564331	5249	4720	0.066290316
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	26	1037	2277	25	0.015775615	5130	4607	0.065634518
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	27	1062	2277	25	0.013194289	4762	4203	0.064594757
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	28	1087	2277	25	0.014540676	4620	4473	0.062301199
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	29	1112	2277	25	0.012785755	4454	4033	0.062053119
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	30	1137	2277	25	0.010144474	4077	4012	0.059833114
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	31	1162	2277	25	0.011425867	4204	4249	0.060667009
olgas_K121026_037_SW_Wayne_BCG_d20-6h.wiff.scan	32	1187	2277	25	0.009161402	3798	3894	0.057446991
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	1	412.5	2277	25	0.031371591	3340	4507	0.077006016
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	2	437	2277	25	0.035804419	3970	4968	0.077921789
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	3	462	2277	25	0.040792956	4375	4740	0.077439415
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	4	487	2277	25	0.043258493	4764	4327	0.077898891
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	5	512	2277	25	0.044388201	4957	3997	0.077614674
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	6	537	2277	25	0.044800844	5241	3441	0.077957722
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	7	562	2277	25	0.048893398	5563	3143	0.077765726
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	8	587	2277	25	0.05095189	5891	3013	0.078581958
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	9	612	2277	25	0.045731988	6003	2938	0.078444697
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	10	637	2277	25	0.046504003	6105	2757	0.078639419
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	11	662	2277	25	0.042548202	6257	2853	0.07850232
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	12	687	2277	25	0.042358452	6342	2885	0.077724556
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	13	712	2277	25	0.043809743	6391	2846	0.0776745
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	14	737	2277	25	0.040792462	6531	2600	0.077625102
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	15	762	2277	25	0.038882612	6527	2774	0.075979202
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	16	787	2277	25	0.040371733	6525	2707	0.075244453
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	17	812	2277	25	0.034240154	6371	3092	0.074819744
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	18	837	2277	25	0.033899276	6242	3658	0.073261136
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	19	862	2277	25	0.029834598	6186	3400	0.073442681
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	20	887	2277	25	0.027986199	6033	3549	0.07248875
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	21	912	2277	25	0.024793909	5919	3701	0.071749348
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	22	937	2277	25	0.024795979	5818	3945	0.070956505
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	23	962	2277	25	0.023181079	5710	4188	0.069602728
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	24	987	2277	25	0.019001154	5424	4285	0.068853495
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	25	1012	2277	25	0.017070186	5162	4291	0.067145942
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	26	1037	2277	25	0.015275064	5040	4181	0.066540407
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	27	1062	2277	25	0.012985812	4668	3837	0.065342525
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	28	1087	2277	25	0.013664219	4530	4037	0.063067845
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	29	1112	2277	25	0.012245273	4346	3688	0.062177644
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	30	1137	2277	25	0.009829629	3980	3711	0.05994024
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	31	1162	2277	25	0.011002857	4082	3794	0.060645827
olgas_K121026_038_SW_Wayne_BCG_d20-48h.wiff.scan	32	1187	2277	25	0.008933624	3673	3436	0.05772344
